video_filename,analysis_mode,event_id,clip_path,predicted_category,predicted_primary_limb,predicted_confidence_score,corrected_category,corrected_strike_type,is_valid_strike,notes,created_at,model_suggested_strike_type,model_prediction_confidence,model_top_3_predictions
Alicia - Double & Front Double.mp4,single_athlete_training,56,data\processed\clips\Alicia - Double & Front Double\event_056_punch_candidate_right_wrist_t56p18.mp4,punch_candidate,right_wrist,0.7054,kick,double_kick,True,,2026-04-30T08:29:53,back_kick,0.723333,"[{""strike_type"": ""back_kick"", ""probability"": 0.723333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.156667}, {""strike_type"": ""axe_kick"", ""probability"": 0.046667}]"
Brayden - Cross.mp4,single_athlete_training,5,data\processed\clips\Brayden - Cross\event_005_punch_candidate_left_wrist_t8p20.mp4,punch_candidate,left_wrist,0.6867,false_positive,unknown,False,,2026-04-30T08:35:13,hopstep_kick,0.503333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.503333}, {""strike_type"": ""back_kick"", ""probability"": 0.28}, {""strike_type"": ""tornado_kick"", ""probability"": 0.096667}]"
Brayden - Cross.mp4,single_athlete_training,6,data\processed\clips\Brayden - Cross\event_006_punch_candidate_left_wrist_t10p39.mp4,punch_candidate,left_wrist,0.7539,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.503333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.503333}, {""strike_type"": ""back_kick"", ""probability"": 0.27}, {""strike_type"": ""tornado_kick"", ""probability"": 0.096667}]"
Brayden - Cross.mp4,single_athlete_training,8,data\processed\clips\Brayden - Cross\event_008_punch_candidate_left_wrist_t18p79.mp4,punch_candidate,left_wrist,0.8509,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.463333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.463333}, {""strike_type"": ""back_kick"", ""probability"": 0.206667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.126667}]"
Brayden - Cross.mp4,single_athlete_training,10,data\processed\clips\Brayden - Cross\event_010_punch_candidate_left_wrist_t30p79.mp4,punch_candidate,left_wrist,0.7604,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.463333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.463333}, {""strike_type"": ""back_kick"", ""probability"": 0.376667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.056667}]"
Brayden - Cross.mp4,single_athlete_training,13,data\processed\clips\Brayden - Cross\event_013_punch_candidate_left_wrist_t53p77.mp4,punch_candidate,left_wrist,0.6866,punch,cross,True,,2026-04-30T08:35:13,back_kick,0.543333,"[{""strike_type"": ""back_kick"", ""probability"": 0.543333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.323333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.06}]"
Brayden - Cross.mp4,single_athlete_training,17,data\processed\clips\Brayden - Cross\event_017_kick_candidate_right_ankle_t21p99.mp4,kick_candidate,right_ankle,0.9165,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.543333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.543333}, {""strike_type"": ""back_kick"", ""probability"": 0.126667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.113333}]"
Brayden - Cross.mp4,single_athlete_training,18,data\processed\clips\Brayden - Cross\event_018_kick_candidate_right_ankle_t46p98.mp4,kick_candidate,right_ankle,0.8167,punch,cross,True,,2026-04-30T08:35:13,back_kick,0.46,"[{""strike_type"": ""back_kick"", ""probability"": 0.46}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.376667}, {""strike_type"": ""axe_kick"", ""probability"": 0.08}]"
Brayden - Cross.mp4,single_athlete_training,19,data\processed\clips\Brayden - Cross\event_019_kick_candidate_right_ankle_t54p77.mp4,kick_candidate,right_ankle,0.8331,punch,cross,True,,2026-04-30T08:35:13,back_kick,0.53,"[{""strike_type"": ""back_kick"", ""probability"": 0.53}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.316667}, {""strike_type"": ""axe_kick"", ""probability"": 0.06}]"
Brayden - Cross.mp4,single_athlete_training,21,data\processed\clips\Brayden - Cross\event_021_punch_candidate_right_wrist_t3p00.mp4,punch_candidate,right_wrist,0.8574,punch,cross,True,,2026-04-30T08:35:13,back_kick,0.56,"[{""strike_type"": ""back_kick"", ""probability"": 0.56}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.286667}, {""strike_type"": ""axe_kick"", ""probability"": 0.063333}]"
Brayden - Cross.mp4,single_athlete_training,22,data\processed\clips\Brayden - Cross\event_022_punch_candidate_right_wrist_t13p79.mp4,punch_candidate,right_wrist,0.9187,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.476667,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.476667}, {""strike_type"": ""back_kick"", ""probability"": 0.286667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.096667}]"
Brayden - Cross.mp4,single_athlete_training,25,data\processed\clips\Brayden - Cross\event_025_punch_candidate_right_wrist_t20p39.mp4,punch_candidate,right_wrist,0.9384,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.42,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.42}, {""strike_type"": ""back_kick"", ""probability"": 0.2}, {""strike_type"": ""tornado_kick"", ""probability"": 0.176667}]"
Brayden - Cross.mp4,single_athlete_training,26,data\processed\clips\Brayden - Cross\event_026_punch_candidate_right_wrist_t21p99.mp4,punch_candidate,right_wrist,0.7063,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.61,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.61}, {""strike_type"": ""axe_kick"", ""probability"": 0.113333}, {""strike_type"": ""back_kick"", ""probability"": 0.093333}]"
Brayden - Cross.mp4,single_athlete_training,29,data\processed\clips\Brayden - Cross\event_029_punch_candidate_right_wrist_t33p98.mp4,punch_candidate,right_wrist,0.7823,punch,cross,True,,2026-04-30T08:35:13,back_kick,0.513333,"[{""strike_type"": ""back_kick"", ""probability"": 0.513333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.346667}, {""strike_type"": ""axe_kick"", ""probability"": 0.046667}]"
Brayden - Cross.mp4,single_athlete_training,31,data\processed\clips\Brayden - Cross\event_031_punch_candidate_right_wrist_t38p18.mp4,punch_candidate,right_wrist,0.8175,punch,cross,True,,2026-04-30T08:35:13,back_kick,0.65,"[{""strike_type"": ""back_kick"", ""probability"": 0.65}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.27}, {""strike_type"": ""axe_kick"", ""probability"": 0.026667}]"
Brayden - Cross.mp4,single_athlete_training,35,data\processed\clips\Brayden - Cross\event_035_punch_candidate_right_wrist_t46p58.mp4,punch_candidate,right_wrist,0.894,punch,cross,True,,2026-04-30T08:35:13,hopstep_kick,0.493333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.493333}, {""strike_type"": ""back_kick"", ""probability"": 0.26}, {""strike_type"": ""tornado_kick"", ""probability"": 0.09}]"
Brayden - Jab.mp4,single_athlete_training,5,data\processed\clips\Brayden - Jab\event_005_punch_candidate_left_wrist_t0p00.mp4,punch_candidate,left_wrist,0.6829,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.3,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.3}, {""strike_type"": ""axe_kick"", ""probability"": 0.286667}, {""strike_type"": ""back_kick"", ""probability"": 0.226667}]"
Brayden - Jab.mp4,single_athlete_training,7,data\processed\clips\Brayden - Jab\event_007_punch_candidate_left_wrist_t10p19.mp4,punch_candidate,left_wrist,0.7723,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.483333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.483333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.19}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.14}]"
Brayden - Jab.mp4,single_athlete_training,13,data\processed\clips\Brayden - Jab\event_013_punch_candidate_left_wrist_t24p99.mp4,punch_candidate,left_wrist,0.7831,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.49,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.49}, {""strike_type"": ""tornado_kick"", ""probability"": 0.193333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.113333}]"
Brayden - Jab.mp4,single_athlete_training,16,data\processed\clips\Brayden - Jab\event_016_punch_candidate_left_wrist_t39p98.mp4,punch_candidate,left_wrist,0.7831,punch,jab,True,,2026-04-30T08:43:51,tornado_kick,0.31,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.31}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.3}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.17}]"
Brayden - Jab.mp4,single_athlete_training,17,data\processed\clips\Brayden - Jab\event_017_punch_candidate_left_wrist_t40p78.mp4,punch_candidate,left_wrist,0.8379,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.463333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.463333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.213333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.183333}]"
Brayden - Jab.mp4,single_athlete_training,21,data\processed\clips\Brayden - Jab\event_021_punch_candidate_left_wrist_t56p17.mp4,punch_candidate,left_wrist,0.8034,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.39,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.39}, {""strike_type"": ""axe_kick"", ""probability"": 0.253333}, {""strike_type"": ""back_kick"", ""probability"": 0.196667}]"
Brayden - Jab.mp4,single_athlete_training,23,data\processed\clips\Brayden - Jab\event_023_kick_candidate_right_ankle_t10p19.mp4,kick_candidate,right_ankle,0.8485,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.483333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.483333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.19}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.14}]"
Brayden - Jab.mp4,single_athlete_training,24,data\processed\clips\Brayden - Jab\event_024_kick_candidate_right_ankle_t24p99.mp4,kick_candidate,right_ankle,0.9429,false_positive,unknown,False,,2026-04-30T08:43:51,hopstep_kick,0.483333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.483333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.196667}, {""strike_type"": ""back_kick"", ""probability"": 0.116667}]"
Brayden - Jab.mp4,single_athlete_training,27,data\processed\clips\Brayden - Jab\event_027_kick_candidate_right_ankle_t40p98.mp4,kick_candidate,right_ankle,0.814,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.513333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.513333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.18}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.17}]"
Brayden - Jab.mp4,single_athlete_training,28,data\processed\clips\Brayden - Jab\event_028_kick_candidate_right_ankle_t51p37.mp4,kick_candidate,right_ankle,0.6895,false_positive,unknown,False,,2026-04-30T08:43:51,axe_kick,0.443333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.443333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.243333}, {""strike_type"": ""back_kick"", ""probability"": 0.123333}]"
Brayden - Jab.mp4,single_athlete_training,29,data\processed\clips\Brayden - Jab\event_029_punch_candidate_right_wrist_t8p20.mp4,punch_candidate,right_wrist,0.8644,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.426667,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.426667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.296667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.11}]"
Brayden - Jab.mp4,single_athlete_training,30,data\processed\clips\Brayden - Jab\event_030_punch_candidate_right_wrist_t10p19.mp4,punch_candidate,right_wrist,0.7343,punch,jab,True,,2026-04-30T08:43:51,hopstep_kick,0.48,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.48}, {""strike_type"": ""tornado_kick"", ""probability"": 0.19}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.143333}]"
Brayden - Jab.mp4,single_athlete_training,32,data\processed\clips\Brayden - Jab\event_032_punch_candidate_right_wrist_t24p99.mp4,punch_candidate,right_wrist,0.7819,false_positive,unknown,False,,2026-04-30T08:43:51,hopstep_kick,0.49,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.49}, {""strike_type"": ""tornado_kick"", ""probability"": 0.193333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.113333}]"
Nathan - Cut.mp4,single_athlete_training,1,data\processed\clips\Nathan - Cut\event_001_kick_candidate_left_ankle_t5p00.mp4,kick_candidate,left_ankle,0.8088,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.476667,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.476667}, {""strike_type"": ""back_kick"", ""probability"": 0.353333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.066667}]"
Nathan - Cut.mp4,single_athlete_training,3,data\processed\clips\Nathan - Cut\event_003_kick_candidate_left_ankle_t8p00.mp4,kick_candidate,left_ankle,0.6807,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.406667,"[{""strike_type"": ""back_kick"", ""probability"": 0.406667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.403333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.08}]"
Nathan - Cut.mp4,single_athlete_training,6,data\processed\clips\Nathan - Cut\event_006_kick_candidate_left_ankle_t18p59.mp4,kick_candidate,left_ankle,0.7506,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.466667,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.466667}, {""strike_type"": ""back_kick"", ""probability"": 0.393333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.05}]"
Nathan - Cut.mp4,single_athlete_training,7,data\processed\clips\Nathan - Cut\event_007_kick_candidate_left_ankle_t21p99.mp4,kick_candidate,left_ankle,0.9618,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.496667,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.496667}, {""strike_type"": ""back_kick"", ""probability"": 0.353333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.076667}]"
Nathan - Cut.mp4,single_athlete_training,10,data\processed\clips\Nathan - Cut\event_010_kick_candidate_left_ankle_t29p59.mp4,kick_candidate,left_ankle,0.9536,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.533333,"[{""strike_type"": ""back_kick"", ""probability"": 0.533333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.31}, {""strike_type"": ""tornado_kick"", ""probability"": 0.08}]"
Nathan - Cut.mp4,single_athlete_training,11,data\processed\clips\Nathan - Cut\event_011_kick_candidate_left_ankle_t37p19.mp4,kick_candidate,left_ankle,0.7447,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.46,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.46}, {""strike_type"": ""back_kick"", ""probability"": 0.386667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.056667}]"
Nathan - Cut.mp4,single_athlete_training,13,data\processed\clips\Nathan - Cut\event_013_kick_candidate_left_ankle_t52p58.mp4,kick_candidate,left_ankle,0.8865,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.526667,"[{""strike_type"": ""back_kick"", ""probability"": 0.526667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.306667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.053333}]"
Nathan - Cut.mp4,single_athlete_training,14,data\processed\clips\Nathan - Cut\event_014_kick_candidate_left_ankle_t53p38.mp4,kick_candidate,left_ankle,0.7141,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.426667,"[{""strike_type"": ""back_kick"", ""probability"": 0.426667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.426667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.056667}]"
Nathan - Cut.mp4,single_athlete_training,15,data\processed\clips\Nathan - Cut\event_015_kick_candidate_left_ankle_t56p18.mp4,kick_candidate,left_ankle,0.9874,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.61,"[{""strike_type"": ""back_kick"", ""probability"": 0.61}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.233333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.073333}]"
Nathan - Cut.mp4,single_athlete_training,17,data\processed\clips\Nathan - Cut\event_017_punch_candidate_left_wrist_t24p39.mp4,punch_candidate,left_wrist,0.8413,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.463333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.463333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.236667}, {""strike_type"": ""back_kick"", ""probability"": 0.11}]"
Nathan - Cut.mp4,single_athlete_training,18,data\processed\clips\Nathan - Cut\event_018_punch_candidate_left_wrist_t25p39.mp4,punch_candidate,left_wrist,0.9453,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.38,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.38}, {""strike_type"": ""tornado_kick"", ""probability"": 0.21}, {""strike_type"": ""back_kick"", ""probability"": 0.2}]"
Nathan - Cut.mp4,single_athlete_training,19,data\processed\clips\Nathan - Cut\event_019_punch_candidate_left_wrist_t27p59.mp4,punch_candidate,left_wrist,0.7489,false_positive,unknown,False,,2026-04-30T08:52:43,hopstep_kick,0.483333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.483333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.206667}, {""strike_type"": ""back_kick"", ""probability"": 0.12}]"
Nathan - Cut.mp4,single_athlete_training,21,data\processed\clips\Nathan - Cut\event_021_kick_candidate_right_ankle_t0p60.mp4,kick_candidate,right_ankle,0.9571,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.506667,"[{""strike_type"": ""back_kick"", ""probability"": 0.506667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.306667}, {""strike_type"": ""axe_kick"", ""probability"": 0.09}]"
Nathan - Cut.mp4,single_athlete_training,24,data\processed\clips\Nathan - Cut\event_024_kick_candidate_right_ankle_t12p99.mp4,kick_candidate,right_ankle,0.9002,kick,cut_kick,True,,2026-04-30T08:52:43,back_kick,0.413333,"[{""strike_type"": ""back_kick"", ""probability"": 0.413333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.346667}, {""strike_type"": ""axe_kick"", ""probability"": 0.116667}]"
Nathan - Cut.mp4,single_athlete_training,26,data\processed\clips\Nathan - Cut\event_026_kick_candidate_right_ankle_t26p19.mp4,kick_candidate,right_ankle,0.6947,kick,cut_kick,True,,2026-04-30T08:52:43,hopstep_kick,0.523333,"[{""strike_type"": ""hopstep_kick"", ""probability"": 0.523333}, {""strike_type"": ""back_kick"", ""probability"": 0.223333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.13}]"
