video_filename,analysis_mode,event_id,clip_path,duration_seconds,predicted_confidence_score,predicted_primary_limb,predicted_category,average_visibility_score_mean,pose_lost_frame_count,pose_lost_ratio,corrected_category,corrected_strike_type,coarse_strike_type,left_wrist_max_speed,left_wrist_mean_speed,left_wrist_total_distance,left_wrist_x_displacement,left_wrist_y_displacement,left_wrist_max_x,left_wrist_min_x,left_wrist_max_y,left_wrist_min_y,left_wrist_range_x,left_wrist_range_y,right_wrist_max_speed,right_wrist_mean_speed,right_wrist_total_distance,right_wrist_x_displacement,right_wrist_y_displacement,right_wrist_max_x,right_wrist_min_x,right_wrist_max_y,right_wrist_min_y,right_wrist_range_x,right_wrist_range_y,left_elbow_max_speed,left_elbow_mean_speed,left_elbow_total_distance,left_elbow_x_displacement,left_elbow_y_displacement,left_elbow_max_x,left_elbow_min_x,left_elbow_max_y,left_elbow_min_y,left_elbow_range_x,left_elbow_range_y,right_elbow_max_speed,right_elbow_mean_speed,right_elbow_total_distance,right_elbow_x_displacement,right_elbow_y_displacement,right_elbow_max_x,right_elbow_min_x,right_elbow_max_y,right_elbow_min_y,right_elbow_range_x,right_elbow_range_y,left_ankle_max_speed,left_ankle_mean_speed,left_ankle_total_distance,left_ankle_x_displacement,left_ankle_y_displacement,left_ankle_max_x,left_ankle_min_x,left_ankle_max_y,left_ankle_min_y,left_ankle_range_x,left_ankle_range_y,right_ankle_max_speed,right_ankle_mean_speed,right_ankle_total_distance,right_ankle_x_displacement,right_ankle_y_displacement,right_ankle_max_x,right_ankle_min_x,right_ankle_max_y,right_ankle_min_y,right_ankle_range_x,right_ankle_range_y,left_knee_max_speed,left_knee_mean_speed,left_knee_total_distance,left_knee_x_displacement,left_knee_y_displacement,left_knee_max_x,left_knee_min_x,left_knee_max_y,left_knee_min_y,left_knee_range_x,left_knee_range_y,right_knee_max_speed,right_knee_mean_speed,right_knee_total_distance,right_knee_x_displacement,right_knee_y_displacement,right_knee_max_x,right_knee_min_x,right_knee_max_y,right_knee_min_y,right_knee_range_x,right_knee_range_y,left_hip_max_speed,left_hip_mean_speed,left_hip_total_distance,left_hip_x_displacement,left_hip_y_displacement,left_hip_max_x,left_hip_min_x,left_hip_max_y,left_hip_min_y,left_hip_range_x,left_hip_range_y,right_hip_max_speed,right_hip_mean_speed,right_hip_total_distance,right_hip_x_displacement,right_hip_y_displacement,right_hip_max_x,right_hip_min_x,right_hip_max_y,right_hip_min_y,right_hip_range_x,right_hip_range_y,left_shoulder_max_speed,left_shoulder_mean_speed,left_shoulder_total_distance,left_shoulder_x_displacement,left_shoulder_y_displacement,left_shoulder_max_x,left_shoulder_min_x,left_shoulder_max_y,left_shoulder_min_y,left_shoulder_range_x,left_shoulder_range_y,right_shoulder_max_speed,right_shoulder_mean_speed,right_shoulder_total_distance,right_shoulder_x_displacement,right_shoulder_y_displacement,right_shoulder_max_x,right_shoulder_min_x,right_shoulder_max_y,right_shoulder_min_y,right_shoulder_range_x,right_shoulder_range_y
Group - Back Kick_compressed.mp4,single_athlete_training,63,data\processed\clips\Group - Back Kick_compressed\event_063_kick_candidate_right_ankle_t179p00.mp4,0.2,0.7898,right_ankle,kick_candidate,0.75375,0,0.0,kick,back_kick,spinning_kicks,0.383981,0.148817,0.119053,0.05298,-0.012397,0.566875,0.503694,0.74062,0.695694,0.063181,0.044926,0.24746,0.147001,0.1176,0.001783,-0.077519,0.456991,0.448332,0.72096,0.62428,0.008658,0.09668,0.348806,0.111612,0.08929,0.039806,-0.047319,0.567439,0.526963,0.677188,0.615414,0.040476,0.061774,0.290722,0.101961,0.081568,0.023268,-0.055551,0.469417,0.44615,0.657105,0.590734,0.023268,0.066371,0.234887,0.090606,0.072485,0.06646,-0.01078,0.535751,0.46929,0.983475,0.969617,0.06646,0.013858,1.201406,0.473944,0.379155,-0.035766,-0.096384,0.456603,0.373499,0.958846,0.733393,0.083103,0.225453,0.158136,0.085549,0.068439,0.042225,-0.023366,0.521665,0.47944,0.860269,0.829377,0.042225,0.030893,0.598473,0.248899,0.19912,-0.006517,-0.057692,0.455899,0.414793,0.829635,0.711017,0.041106,0.118618,0.144417,0.069422,0.055538,0.005386,-0.032935,0.510274,0.504547,0.74819,0.70422,0.005726,0.04397,0.106715,0.077212,0.06177,0.018105,-0.023981,0.488813,0.469581,0.726549,0.686165,0.019232,0.040383,0.274085,0.084994,0.067996,0.013782,-0.050614,0.54597,0.531585,0.582781,0.528043,0.014385,0.054738,0.254353,0.08587,0.068696,0.020185,-0.046106,0.491905,0.464053,0.575091,0.527432,0.027852,0.047659
Group - Back Kick_compressed.mp4,single_athlete_training,65,data\processed\clips\Group - Back Kick_compressed\event_065_punch_candidate_right_wrist_t22p60.mp4,0.4,0.887,right_wrist,punch_candidate,0.69276,0,0.0,kick,back_kick,spinning_kicks,0.497202,0.261721,0.261721,-0.030729,0.165183,0.360848,0.276715,0.817403,0.65222,0.084132,0.165183,0.766253,0.402412,0.402412,-0.157912,0.134216,0.391185,0.233274,0.809976,0.657369,0.157912,0.152606,0.499454,0.209576,0.209576,-0.051217,0.073612,0.351316,0.292692,0.769929,0.670079,0.058624,0.09985,0.547309,0.212839,0.212839,-0.178455,0.014343,0.425022,0.245047,0.692871,0.64807,0.179976,0.044802,1.128041,0.368772,0.368772,0.009123,-0.346963,0.371888,0.322118,1.088424,0.741461,0.04977,0.346963,2.174897,0.817855,0.817855,-0.023976,-0.313348,0.39601,0.31475,1.070805,0.601487,0.08126,0.469319,0.936463,0.463228,0.463228,0.019381,-0.337439,0.395452,0.341715,0.977496,0.586779,0.053738,0.390716,1.406167,0.529459,0.529459,-0.049229,-0.365254,0.40594,0.324292,0.929751,0.564497,0.081648,0.365254,0.362334,0.173512,0.173512,-0.082451,0.009789,0.397115,0.314665,0.847,0.775983,0.082451,0.071018,0.422135,0.187451,0.187451,-0.132223,-0.016387,0.426709,0.285238,0.807917,0.745334,0.141471,0.062583,0.536095,0.199026,0.199026,-0.08024,0.075744,0.379613,0.297225,0.652128,0.54493,0.082388,0.107197,0.506594,0.209332,0.209332,-0.168041,0.024834,0.431287,0.263246,0.591608,0.52998,0.168041,0.061628
Group - Back Kick_compressed.mp4,single_athlete_training,71,data\processed\clips\Group - Back Kick_compressed\event_071_punch_candidate_right_wrist_t132p20.mp4,0.4,0.6664,right_wrist,punch_candidate,0.40228,2,0.4,kick,back_kick,spinning_kicks,2.07267,0.648791,0.648791,-0.033287,0.18242,0.380794,0.347507,0.987878,0.573347,0.033287,0.414531,1.206693,0.472499,0.472499,0.030553,0.0151,0.450389,0.398729,0.90915,0.668736,0.051661,0.240414,1.651363,0.51721,0.51721,-0.00412,0.143357,0.376925,0.372805,0.895774,0.565503,0.00412,0.330271,0.94588,0.368861,0.368861,0.023977,0.01188,0.413192,0.383463,0.842393,0.653304,0.029729,0.189088,0.399097,0.146098,0.146098,-0.009713,0.01475,0.460047,0.385508,0.708558,0.680007,0.074539,0.028551,0.255223,0.094147,0.094147,-0.015083,-0.025826,0.437819,0.386814,0.698002,0.672176,0.051005,0.025826,0.281033,0.071622,0.071622,-0.028116,0.029668,0.432543,0.395266,0.712667,0.670601,0.037278,0.042066,0.220392,0.085043,0.085043,0.019835,-0.011631,0.428097,0.392695,0.695478,0.657587,0.035402,0.037892,0.356742,0.103473,0.103473,0.039199,0.043789,0.454765,0.415567,0.705254,0.636483,0.039199,0.068771,0.172711,0.068204,0.068204,0.050684,-0.009787,0.461688,0.411004,0.690263,0.663378,0.050684,0.026885,0.70466,0.20648,0.20648,0.01496,0.075062,0.382175,0.367215,0.760457,0.619962,0.01496,0.140495,0.454517,0.144037,0.144037,0.023702,-0.039331,0.391665,0.367963,0.747147,0.656707,0.023702,0.09044
Group - Cut Kick_compressed.mp4,single_athlete_training,4,data\processed\clips\Group - Cut Kick_compressed\event_004_kick_candidate_left_ankle_t6p82.mp4,0.4011,0.9576,left_ankle,kick_candidate,0.78138,0,0.0,kick,cut_kick,linear_kicks,0.72746,0.225443,0.226037,-0.0922,0.0694,0.575065,0.43595,0.698206,0.628806,0.139116,0.0694,0.212523,0.085145,0.085375,0.060783,0.043409,0.533501,0.472718,0.750874,0.707465,0.060783,0.043409,0.561063,0.184239,0.18473,-0.083107,-0.010099,0.581482,0.454657,0.67825,0.642364,0.126825,0.035886,0.203605,0.061705,0.061867,0.043173,0.027621,0.540211,0.497038,0.691234,0.657117,0.043173,0.034117,1.08274,0.480775,0.482051,-0.017661,0.031523,0.492341,0.375644,0.999475,0.776661,0.116697,0.222814,0.479132,0.199325,0.199875,0.004036,0.063987,0.490134,0.429263,0.99143,0.896337,0.060871,0.095094,0.610866,0.295389,0.296173,-0.026124,0.036603,0.51627,0.411037,0.886336,0.755913,0.105233,0.130423,0.252979,0.120366,0.1207,-0.00724,0.063077,0.504426,0.465607,0.881095,0.815266,0.03882,0.065829,0.295129,0.135356,0.135727,-0.052346,0.010899,0.550062,0.458017,0.749774,0.730308,0.092045,0.019466,0.1455,0.074593,0.074799,-0.016851,0.035545,0.525985,0.486321,0.760159,0.724614,0.039664,0.035545,0.289258,0.108351,0.108637,-0.0594,-0.021701,0.55903,0.482423,0.600281,0.572937,0.076607,0.027345,0.196282,0.059383,0.059537,0.009812,0.018226,0.536672,0.52053,0.622974,0.586332,0.016143,0.036642
Group - Cut Kick_compressed.mp4,single_athlete_training,9,data\processed\clips\Group - Cut Kick_compressed\event_009_kick_candidate_left_ankle_t26p28.mp4,0.8022,0.9429,left_ankle,kick_candidate,0.712371,0,0.0,kick,cut_kick,linear_kicks,0.595427,0.274263,0.385068,-0.079399,0.001878,0.653114,0.47764,0.757376,0.678579,0.175474,0.078797,0.33389,0.153751,0.215861,-0.040453,0.004552,0.541603,0.438921,0.726158,0.672993,0.102682,0.053165,0.478628,0.204846,0.287593,-0.095555,-0.010527,0.662813,0.507471,0.696536,0.652617,0.155342,0.043919,0.245223,0.151514,0.212708,-0.073793,0.012622,0.557617,0.4475,0.66407,0.617151,0.110117,0.046919,1.432299,0.618378,0.86809,-0.136888,-0.00984,0.651609,0.359801,1.048931,0.701356,0.291808,0.347575,1.462474,0.561578,0.788449,0.028378,0.03042,0.515312,0.310792,1.02962,0.717828,0.204521,0.311791,0.812171,0.287493,0.403633,-0.135413,-0.033148,0.64654,0.44914,0.93859,0.784637,0.1974,0.153953,0.704937,0.34336,0.482076,-0.037837,0.032814,0.534812,0.393757,0.904061,0.727029,0.141055,0.177033,0.357287,0.154456,0.216853,-0.108226,-0.034827,0.630208,0.476989,0.78943,0.742431,0.153219,0.046999,0.336428,0.171547,0.240849,-0.082001,-0.026899,0.585205,0.444374,0.776487,0.718305,0.140831,0.058182,0.363897,0.142389,0.199899,-0.116968,0.006134,0.667513,0.532046,0.621892,0.570633,0.135468,0.051259,0.319227,0.1356,0.190362,-0.071203,0.016975,0.581204,0.481403,0.604137,0.543913,0.099801,0.060224
Group - Cut Kick_compressed.mp4,single_athlete_training,11,data\processed\clips\Group - Cut Kick_compressed\event_011_kick_candidate_left_ankle_t28p88.mp4,0.2006,0.8458,left_ankle,kick_candidate,0.812875,0,0.0,kick,cut_kick,linear_kicks,0.555112,0.258185,0.207106,-0.183543,-0.048339,0.63038,0.446836,0.77327,0.707641,0.183543,0.06563,1.03731,0.429385,0.34442,-0.134195,-0.038218,0.571163,0.436968,0.746837,0.573791,0.134195,0.173046,0.48935,0.23509,0.188591,-0.148188,-0.003326,0.630966,0.482778,0.704053,0.647778,0.148188,0.056275,0.771654,0.346922,0.278288,-0.108848,-0.012203,0.56451,0.455662,0.675552,0.546174,0.108848,0.129378,1.108287,0.420808,0.337529,-0.255462,-0.036681,0.687787,0.432325,1.000315,0.876965,0.255462,0.12335,0.785442,0.480388,0.385347,-0.213543,-0.277189,0.557698,0.344154,1.004323,0.727135,0.213543,0.277189,0.812942,0.317269,0.254481,-0.235261,-0.038977,0.677771,0.44251,0.892841,0.82903,0.235261,0.063811,0.855139,0.346713,0.278091,-0.138793,-0.186035,0.552075,0.413282,0.90009,0.693162,0.138793,0.206929,0.384255,0.213077,0.170915,-0.13746,-0.032687,0.61623,0.478769,0.770231,0.710225,0.13746,0.060007,0.528724,0.22542,0.180807,-0.110467,-0.06468,0.573537,0.46307,0.775451,0.67861,0.110467,0.096841,0.39918,0.208212,0.167026,-0.118253,-0.005245,0.629595,0.511342,0.605882,0.549651,0.118253,0.056231,0.424892,0.201472,0.161611,-0.087576,-0.006669,0.564016,0.47644,0.593491,0.522579,0.087576,0.070912
Group - Cut Kick_compressed.mp4,single_athlete_training,12,data\processed\clips\Group - Cut Kick_compressed\event_012_kick_candidate_left_ankle_t31p49.mp4,0.2005,0.6233,left_ankle,kick_candidate,0.634425,1,0.25,kick,cut_kick,linear_kicks,0.386526,0.121888,0.097793,-0.091903,-0.000611,0.586179,0.494276,0.667005,0.65343,0.091903,0.013575,0.309556,0.148326,0.118988,-0.101308,-0.01899,0.567114,0.465806,0.691467,0.65224,0.101308,0.039227,0.641899,0.187265,0.15025,-0.117986,-0.081308,0.642415,0.524429,0.723118,0.63821,0.117986,0.084908,0.57113,0.207227,0.166253,-0.08972,-0.08112,0.571278,0.481558,0.720938,0.615257,0.08972,0.105681,1.000022,0.333856,0.267852,-0.244589,-0.105783,0.710982,0.466393,0.9994,0.893617,0.244589,0.105783,0.526945,0.232787,0.186736,-0.100856,-0.157106,0.557793,0.456937,1.009816,0.85271,0.100856,0.157106,0.961634,0.29481,0.236534,-0.188422,-0.138031,0.666293,0.477871,0.922703,0.784671,0.188422,0.138031,0.52207,0.183035,0.146846,-0.061351,-0.12757,0.538179,0.476828,0.878074,0.750504,0.061351,0.12757,0.564346,0.190427,0.152779,-0.096068,-0.102252,0.633245,0.537177,0.814164,0.711912,0.096068,0.102252,0.531012,0.177213,0.142178,-0.079376,-0.10502,0.59669,0.517313,0.80945,0.704429,0.079376,0.10502,0.489118,0.168886,0.135496,-0.104309,-0.05563,0.646779,0.542469,0.614798,0.545543,0.104309,0.069256,0.514925,0.168486,0.135177,-0.084718,-0.082538,0.587247,0.502529,0.622863,0.534433,0.084718,0.08843
Group - Cut Kick_compressed.mp4,single_athlete_training,13,data\processed\clips\Group - Cut Kick_compressed\event_013_kick_candidate_left_ankle_t45p93.mp4,0.2005,0.777,left_ankle,kick_candidate,0.565325,0,0.0,kick,cut_kick,linear_kicks,0.201181,0.107032,0.085866,-0.007393,0.006609,0.39926,0.369255,0.707066,0.673468,0.030005,0.033598,0.461995,0.171185,0.137352,-0.016755,0.071073,0.476685,0.45442,0.736164,0.636333,0.022265,0.09983,0.335953,0.163787,0.131417,0.021313,-0.019127,0.411578,0.378845,0.681879,0.614528,0.032733,0.067352,0.289301,0.124679,0.100029,-0.043947,0.016126,0.48719,0.430912,0.706405,0.671711,0.056278,0.034694,0.769421,0.328769,0.263762,-0.005424,-0.051743,0.40813,0.356301,1.00199,0.856606,0.051829,0.145384,0.560637,0.287941,0.23103,-0.013066,0.004759,0.412972,0.390501,1.034141,0.919186,0.02247,0.114955,0.714837,0.332554,0.266804,-0.000263,-0.030787,0.426372,0.387452,0.904554,0.766541,0.03892,0.138013,0.508618,0.183591,0.147304,-0.022633,-0.0552,0.445745,0.42134,0.926643,0.827576,0.024404,0.099067,0.444566,0.186651,0.149757,0.008371,-0.039574,0.434253,0.407018,0.794088,0.706137,0.027235,0.087952,0.334214,0.137019,0.109933,-0.025945,-0.03074,0.457778,0.431834,0.794782,0.728556,0.025945,0.066226,0.166614,0.101077,0.081096,0.030676,0.003206,0.458274,0.422417,0.597283,0.563012,0.035856,0.034271,0.192406,0.070097,0.056238,-0.021888,-0.009376,0.490522,0.459366,0.619426,0.596644,0.031156,0.022782
Group - Cut Kick_compressed.mp4,single_athlete_training,14,data\processed\clips\Group - Cut Kick_compressed\event_014_kick_candidate_left_ankle_t53p15.mp4,0.4011,0.6968,left_ankle,kick_candidate,0.51318,1,0.2,kick,cut_kick,linear_kicks,0.525185,0.192693,0.193184,-0.00866,-0.02408,0.462574,0.37694,0.707313,0.646037,0.085634,0.061276,0.525131,0.177066,0.177512,0.08003,0.003941,0.467675,0.382219,0.732582,0.663853,0.085455,0.068729,0.450883,0.165009,0.165433,-0.021997,-0.005386,0.466306,0.39405,0.669479,0.615151,0.072256,0.054328,0.423786,0.190462,0.19095,0.018221,0.00704,0.485161,0.411398,0.706571,0.637959,0.073763,0.068612,1.836986,0.69237,0.694178,-0.061872,-0.027849,0.406643,0.287207,0.977226,0.628813,0.119436,0.348413,0.289355,0.100375,0.10063,0.004955,-0.021016,0.41531,0.390237,0.993381,0.938965,0.025073,0.054416,1.280183,0.470885,0.472114,-0.025524,-0.036928,0.431271,0.350593,0.893221,0.649554,0.080679,0.243668,0.336096,0.108639,0.108925,0.000205,-0.030274,0.431506,0.417166,0.901617,0.835729,0.014341,0.065888,0.463324,0.165978,0.166411,-0.00857,-0.043502,0.451081,0.406592,0.78006,0.691755,0.044489,0.088305,0.215021,0.067262,0.067439,0.000639,-0.019564,0.445246,0.436638,0.779065,0.736821,0.008608,0.042244,0.226396,0.078799,0.079001,-0.021836,-0.00666,0.476055,0.439657,0.612699,0.57925,0.036398,0.033449,0.20774,0.08416,0.084376,0.016654,0.01381,0.488724,0.445882,0.628149,0.597006,0.042841,0.031143
Group - Cut Kick_compressed.mp4,single_athlete_training,15,data\processed\clips\Group - Cut Kick_compressed\event_015_kick_candidate_left_ankle_t55p16.mp4,0.4011,0.936,left_ankle,kick_candidate,0.68076,0,0.0,kick,cut_kick,linear_kicks,0.464307,0.226108,0.226759,0.002021,0.093787,0.399847,0.309621,0.741852,0.648065,0.090227,0.093787,0.394865,0.139546,0.139951,0.025421,0.048921,0.483357,0.45518,0.75462,0.678662,0.028177,0.075958,0.307443,0.140692,0.141099,-0.005098,0.018685,0.418156,0.356509,0.671959,0.639629,0.061647,0.03233,0.340161,0.115005,0.115338,0.039031,0.043956,0.498706,0.458989,0.710096,0.654609,0.039717,0.055487,1.314261,0.534826,0.536379,-0.006327,-0.003897,0.429115,0.304117,0.967233,0.735108,0.124998,0.232125,1.159085,0.480741,0.482142,0.002542,0.014045,0.435935,0.332171,0.987805,0.764437,0.103764,0.223368,0.784915,0.327127,0.328094,-0.008311,0.016793,0.4457,0.360837,0.873216,0.723796,0.084864,0.14942,0.647032,0.288441,0.289296,0.001016,0.031112,0.458113,0.397023,0.893689,0.747521,0.06109,0.146168,0.289722,0.131797,0.132191,-0.008213,0.024866,0.450303,0.415923,0.772027,0.702727,0.03438,0.069301,0.206431,0.093293,0.09357,0.016197,0.032615,0.472842,0.447752,0.776825,0.71749,0.02509,0.059334,0.185953,0.088168,0.08842,-0.005292,0.007609,0.439299,0.40615,0.629394,0.605328,0.033149,0.024066,0.19831,0.055989,0.056153,0.020933,0.029421,0.479689,0.458756,0.639827,0.601689,0.020933,0.038137
Group - Cut Kick_compressed.mp4,single_athlete_training,23,data\processed\clips\Group - Cut Kick_compressed\event_023_kick_candidate_left_ankle_t105p50.mp4,0.4011,0.9157,left_ankle,kick_candidate,0.81942,0,0.0,kick,cut_kick,linear_kicks,0.230669,0.117446,0.117756,-0.004201,0.108435,0.458359,0.435468,0.738065,0.629629,0.022891,0.108435,0.158903,0.103386,0.103669,0.024079,0.098993,0.486826,0.462318,0.742265,0.643273,0.024508,0.098993,0.212875,0.088493,0.088728,-0.022964,0.046799,0.472629,0.430647,0.696111,0.649312,0.041982,0.046799,0.09804,0.053468,0.053611,0.031356,0.040433,0.49736,0.466004,0.702004,0.661571,0.031356,0.040433,0.905768,0.444309,0.445488,-0.017666,0.086309,0.438468,0.36515,0.954081,0.701623,0.073318,0.252457,0.540817,0.311978,0.312851,0.070271,0.004435,0.529606,0.390338,0.946428,0.846977,0.139268,0.099451,0.461744,0.192497,0.193,-0.005913,0.054972,0.443693,0.394719,0.849869,0.743148,0.048974,0.106721,0.219745,0.136419,0.136791,0.029907,0.023955,0.492896,0.432369,0.850459,0.794824,0.060527,0.055634,0.147694,0.087274,0.087511,-0.010961,0.030331,0.470674,0.437036,0.755749,0.719709,0.033638,0.036039,0.110813,0.052542,0.052685,0.009197,0.03063,0.481834,0.460865,0.759353,0.728723,0.020969,0.03063,0.154983,0.052171,0.052308,-0.027362,0.01464,0.477962,0.441528,0.624066,0.609425,0.036434,0.01464,0.074801,0.03298,0.033068,0.023767,0.010396,0.494073,0.470307,0.633923,0.62022,0.023767,0.013703
Group - Cut Kick_compressed.mp4,single_athlete_training,24,data\processed\clips\Group - Cut Kick_compressed\event_024_kick_candidate_left_ankle_t119p74.mp4,0.2005,0.8354,left_ankle,kick_candidate,0.75935,0,0.0,kick,cut_kick,linear_kicks,0.886926,0.34615,0.277736,-0.205247,0.072786,0.629308,0.424061,0.631873,0.559088,0.205247,0.072786,0.118877,0.049162,0.039441,0.000649,0.023729,0.422786,0.408072,0.644226,0.620497,0.014714,0.023729,0.492855,0.218748,0.175516,-0.125168,0.091046,0.586208,0.46104,0.639703,0.548658,0.125168,0.091046,0.126683,0.055591,0.044603,-0.003459,0.02805,0.434834,0.418542,0.611695,0.583646,0.016293,0.02805,0.810937,0.376964,0.302432,-0.055186,-0.002131,0.487061,0.389274,0.969078,0.839076,0.097787,0.130002,0.633968,0.32237,0.258606,-0.051156,-0.01152,0.402303,0.32994,0.833497,0.709101,0.072363,0.124396,0.402632,0.183049,0.146853,-0.05469,0.016753,0.493732,0.427828,0.842499,0.779054,0.065904,0.063445,0.700737,0.331057,0.265585,-0.043644,0.053353,0.406518,0.362873,0.738999,0.598435,0.043644,0.140563,0.239985,0.091646,0.073527,-0.055504,0.047167,0.504984,0.44948,0.709847,0.66268,0.055504,0.047167,0.211478,0.083437,0.066941,-0.05012,0.02751,0.476799,0.426679,0.675989,0.645192,0.05012,0.030796,0.214723,0.087221,0.069984,-0.065463,0.019868,0.540588,0.475125,0.559758,0.539497,0.065463,0.020261,0.111327,0.059152,0.047458,-0.023841,0.004908,0.470536,0.443432,0.563367,0.545145,0.027105,0.018223
Group - Cut Kick_compressed.mp4,single_athlete_training,25,data\processed\clips\Group - Cut Kick_compressed\event_025_kick_candidate_left_ankle_t124p15.mp4,0.6017,0.9534,left_ankle,kick_candidate,0.810833,0,0.0,kick,cut_kick,linear_kicks,0.333781,0.167387,0.201414,-0.076557,0.00249,0.524767,0.441146,0.693039,0.636076,0.083621,0.056963,0.359948,0.179121,0.215528,-0.08459,0.024016,0.583203,0.491448,0.721299,0.651106,0.091755,0.070192,0.294839,0.146077,0.175781,-0.087827,0.011259,0.521699,0.433873,0.648858,0.593033,0.087827,0.055825,0.20708,0.109945,0.132298,-0.080496,0.028336,0.591856,0.50643,0.671084,0.632979,0.085426,0.038105,0.806893,0.430663,0.518245,-0.063354,0.133305,0.467397,0.337994,0.985813,0.699583,0.129403,0.28623,1.182395,0.432805,0.520799,-0.046944,0.019209,0.560637,0.483769,0.975362,0.717738,0.076867,0.257624,0.530638,0.244867,0.294675,-0.051564,0.114414,0.47403,0.392295,0.854481,0.676479,0.081735,0.178001,0.843156,0.303005,0.36462,-0.034966,0.007248,0.551206,0.480356,0.840586,0.677651,0.07085,0.162934,0.270022,0.139363,0.167705,-0.071503,0.030131,0.522483,0.444481,0.736961,0.660917,0.078002,0.076044,0.256315,0.126357,0.152052,-0.060319,0.030904,0.549069,0.477299,0.740186,0.663771,0.07177,0.076415,0.146434,0.079424,0.095574,-0.072587,0.010362,0.520859,0.448271,0.572286,0.546013,0.072587,0.026273,0.13476,0.067909,0.081715,-0.062977,0.018565,0.567275,0.504297,0.590475,0.561868,0.062977,0.028607
Group - Cut Kick_compressed.mp4,single_athlete_training,27,data\processed\clips\Group - Cut Kick_compressed\event_027_kick_candidate_left_ankle_t130p77.mp4,0.6017,0.9798,left_ankle,kick_candidate,0.898183,0,0.0,kick,cut_kick,linear_kicks,0.440344,0.218244,0.262592,-0.056523,0.112596,0.564067,0.435644,0.68545,0.572854,0.128423,0.112596,0.331045,0.094397,0.113575,-0.068673,0.046357,0.484688,0.416014,0.648087,0.60173,0.068673,0.046357,0.284498,0.141995,0.170847,-0.032694,0.025348,0.553886,0.477811,0.648588,0.57891,0.076075,0.069678,0.240893,0.086584,0.104173,-0.064913,0.00447,0.493303,0.42799,0.60491,0.5799,0.065313,0.025009,2.09816,0.669775,0.805776,-0.125271,-0.029184,0.57244,0.331935,1.005922,0.637895,0.240505,0.368027,1.017865,0.492642,0.592726,-0.068183,0.072018,0.452241,0.308511,0.963984,0.728438,0.14373,0.235546,0.978574,0.314,0.377769,-0.094699,-0.01891,0.540963,0.424177,0.882985,0.7074,0.116785,0.175586,0.796681,0.346021,0.416312,-0.06028,0.090885,0.464827,0.354687,0.819726,0.652219,0.11014,0.167506,0.33003,0.129194,0.155434,-0.086255,-0.019757,0.534564,0.448309,0.746601,0.678019,0.086255,0.068581,0.309035,0.127972,0.153964,-0.098053,-0.044915,0.513063,0.41501,0.745092,0.672216,0.098053,0.072876,0.118006,0.070771,0.085152,-0.074398,-0.011918,0.563023,0.488625,0.555048,0.541701,0.074398,0.013347,0.209932,0.091353,0.109912,-0.086847,-0.021686,0.528081,0.441233,0.554506,0.531092,0.086847,0.023414
Group - Cut Kick_compressed.mp4,single_athlete_training,28,data\processed\clips\Group - Cut Kick_compressed\event_028_kick_candidate_left_ankle_t133p97.mp4,0.4011,0.9302,left_ankle,kick_candidate,0.64924,0,0.0,kick,cut_kick,linear_kicks,0.422238,0.127064,0.127401,0.043338,-0.096384,0.247867,0.196538,0.745655,0.649271,0.051329,0.096384,0.205245,0.116789,0.117108,0.03032,-0.00412,0.323338,0.286636,0.623124,0.597407,0.036702,0.025718,0.176531,0.073101,0.073305,0.01775,-0.008002,0.278287,0.237672,0.655577,0.638951,0.040615,0.016626,0.226308,0.106425,0.106725,0.003009,0.008221,0.365804,0.321239,0.598094,0.575414,0.044565,0.02268,1.17433,0.45867,0.45991,0.039884,-0.052274,0.310978,0.23029,1.05191,0.82002,0.080689,0.23189,0.33598,0.143821,0.144223,-0.008181,-0.095989,0.331103,0.312138,1.064758,0.968769,0.018964,0.095989,0.817443,0.337015,0.337928,0.036639,-0.009683,0.306099,0.229269,0.878802,0.718219,0.07683,0.160583,0.246497,0.076483,0.076682,-0.00034,-0.041609,0.329464,0.319718,0.911476,0.862741,0.009746,0.048735,0.357795,0.134186,0.134549,-0.009149,-0.013457,0.321771,0.300879,0.760626,0.691998,0.020892,0.068628,0.250889,0.085409,0.085639,-0.011675,-0.026086,0.353463,0.340224,0.749885,0.699606,0.013239,0.050279,0.205737,0.079441,0.079665,0.00987,0.021445,0.301969,0.268226,0.532034,0.501939,0.033743,0.030095,0.116347,0.061471,0.061643,-0.01282,0.018389,0.360086,0.324667,0.489535,0.471146,0.035419,0.018389
